FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
25096,1193578,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0348,2016/08/18 17:54:00
25097,1193165,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0308,2016/08/25 01:04:00
25098,1193434,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0785,2016/08/25 05:25:00
25099,1193580,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2016/08/25 06:00:00
25100,1193166,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0613,2016/08/24 00:59:59
25101,1193436,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6B,1084,2016/08/11 15:00:00
25102,1193581,1399,6,ASSAULT,368(B)(1) CRUELTY ELDER W/INJ,6,6A,1032,2016/08/26 05:00:00
25103,1193171,5707,5,TRESPASS,602(K)TRESPASS:INJURE PROPERTY,3,3M,0742,2016/08/24 14:45:00
25104,1193437,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1647,2016/08/21 22:15:00
25105,1193582,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2B,0552,2016/08/24 05:00:00
25106,1193172,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3A,0706,2016/08/24 16:08:00
25107,1193441,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5A,1364,2016/08/20 05:55:00
25108,1193584,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0130,2016/08/25 11:00:00
25109,1193173,2309,0,LARCENY,484 PC PETTY THEFT/OUTSIDE,3,3M,0742,2016/08/24 22:31:00
25110,1193444,2305,1,LARCENY,487(A) GRAND THEFT-CLOUT-UNLOC,1,1A,0337,2016/08/26 17:35:00
25111,1193585,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1642,2016/08/22 16:06:59
25112,1193181,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4A,0908,2016/08/14 18:59:59
25113,1193446,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6E,0898,2016/08/23 14:41:00
25114,1193586,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2016/08/26 02:15:00
25115,1193182,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0618,2016/08/24 00:56:00
25116,1193447,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,1,1B,0435,2016/08/26 16:14:00
25117,1193587,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1387,2016/08/22 11:00:00
25118,1193183,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,3,3A,0785,2016/08/23 20:21:00
25119,1193448,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3B,0716,2016/08/26 05:22:00
25120,1193588,2301,0A,LARCENY,487(C) GRAND THEFT-PERS <$950,2,2B,0563,2016/08/21 17:00:59
25121,1193191,2501,01,FORGERY,476 PC PASS FICTICIOUS CHECK,1,1A,0145,2016/08/24 22:47:00
25122,1193193,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,6,6B,1064,2016/08/24 08:57:00
25123,1193194,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5A,1385,2016/08/25 01:59:00
25124,1193195,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2016/08/25 02:03:00
25125,1193200,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0506,2016/08/20 03:59:00
25126,1193202,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0103,2016/08/21 17:28:00
25127,1193204,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,2,2B,0545,2016/08/23 19:11:00
25128,1193206,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3M,0732,2016/08/21 08:00:00
25129,1193210,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0506,2016/08/20 03:59:59
25130,1193211,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0516,2016/08/23 15:35:00
25131,1193212,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0422,2016/08/25 06:59:59
25132,1193214,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0506,2016/08/20 04:24:00
25133,1193219,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0506,2016/08/20 04:28:59
25134,1193220,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6B,1064,2016/08/24 02:29:59
25135,1193221,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0505,2016/08/24 06:58:00
25136,1193222,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,3,3B,0778,2016/08/23 18:00:00
25137,1193224,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4A,0956,2016/08/24 17:00:00
25138,1193225,3699,23,SEX REGISTRATI,290.012(A) FAIL TO REG-ANNUAL,3,3A,0701,2016/04/26 00:00:00
25139,1193226,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1C,0429,2016/08/19 21:30:00
25140,1193227,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2B,0564,2016/08/19 16:06:59
25141,1193228,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1A,0145,2016/08/25 00:04:00
25142,1193231,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2C,0603,2016/08/24 22:41:00
25143,1193234,2506,0,FORGERY,475(B)PC POSS BLNK CK W/INTENT,2,2C,0626,2016/08/24 23:51:59
25144,1193238,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2016/08/25 00:35:00
25145,1193241,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0337,2016/08/25 01:46:00
25146,1193242,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4B,0976,2016/08/25 02:00:59
25147,1193243,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0506,2016/08/20 04:41:00
25148,1193246,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0567,2016/08/17 00:58:00
25149,1193248,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0506,2016/08/20 04:47:00
25150,1193250,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0506,2016/08/20 05:00:59
25151,1193449,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3B,0736,2016/08/26 02:13:59
25152,1193450,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0226,2016/08/26 01:01:00
25153,1193589,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4B,1306,2016/08/20 16:30:00
25154,1193451,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,3,3M,0732,2016/08/26 00:20:00
25155,1193590,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1277,2016/08/26 22:54:59
25156,1193452,2502,01,FORGERY,470(A) PC FORGE ID/DL W/INTENT,6,6D,0841,2016/08/25 23:45:59
25157,1193591,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0778,2016/08/25 15:14:59
25158,1193453,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0726,2016/08/25 23:23:59
25159,1193592,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0774,2016/08/25 04:20:00
25160,1193455,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3M,0734,2016/08/25 20:50:00
25161,1193593,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0732,2016/08/25 20:29:59
25162,1193456,1315,39,AGG ASSAULT,245(A)(4)AWDW-FORCE ONLY,6,6E,1115,2016/08/25 17:44:00
25163,1193594,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0620,2016/08/26 20:05:00
25164,1193457,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,6,6D,0851,2016/08/25 07:44:59
25165,1193595,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1661,2016/08/23 06:55:00
25166,1193458,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2B,0552,2016/08/25 07:28:00
25167,1193596,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0620,2016/08/26 04:08:00
25168,1193459,7399,69,SAC CITY CODE,12.72.090 SCC IN PK AFTER HRS,4,4C,1251,2016/08/25 05:42:00
25169,1193597,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0764,2016/08/26 00:24:59
25170,1193461,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4B,0976,2016/08/25 05:23:00
25171,1193462,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0233,2016/08/26 06:00:00
25172,1193464,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2B,0531,2016/08/10 07:01:00
25173,1193466,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,6,6C,1404,2016/08/26 06:45:00
25174,1193468,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,0907,2016/08/26 00:30:00
25175,1193469,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,1,1C,0407,2016/08/26 15:04:59
25176,1193470,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0618,2016/08/20 19:30:00
25177,1193472,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1634,2016/08/22 03:59:59
25178,1193475,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0932,2016/08/23 06:27:00
25179,1193476,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1369,2016/08/24 15:26:00
25180,1193479,2304,0,LARCENY,484 PC PETTY THEFT AUTO PART,2,2A,0508,2016/08/24 15:00:00
25181,1193490,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2016/08/25 22:21:59
25182,1193491,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1A,0302,2016/08/26 00:48:00
25183,1193493,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0523,2016/08/26 02:26:00
25184,1193494,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0618,2016/08/26 01:30:00
25185,1193497,2506,02,FORGERY,475(A)PC POSS FORGED CHK/NOTE,6,6C,1405,2016/08/25 17:00:00
25186,1193498,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,2,2B,0564,2016/08/25 22:11:00
25187,1193503,5707,0,PRIVACY,602 PC TRESPASS,6,6A,1015,2016/08/26 16:21:00
25188,1193513,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0801,2016/04/26 19:30:00
25189,1193517,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0707,2016/08/24 21:55:00
25190,1193598,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0626,2016/08/25 15:00:00
25191,1193599,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,1306,2016/08/26 23:19:59
25192,1193600,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0444,2016/08/07 11:39:59
25193,1193601,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1642,2016/08/25 12:59:59
25194,1193602,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1247,2016/08/25 13:44:59
25195,1193603,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0434,2016/08/25 18:00:00
25196,1193604,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,3,3A,0706,2016/08/26 14:15:00
25197,1193605,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2016/08/26 03:00:00
25198,1193606,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6E,0899,2016/08/23 06:59:59
25199,1193607,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0475,2016/08/21 23:55:00
25200,1193609,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0563,2016/08/24 18:42:00
25201,1193716,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0552,2016/08/27 20:03:00
25202,1193718,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,3,3M,0732,2016/08/27 09:13:00
25203,1193719,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,4,4B,0977,2016/08/26 02:48:00
25204,1193720,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3M,0734,2016/08/23 17:15:00
25205,1193722,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0104,2016/08/26 05:19:59
25206,1193723,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0763,2016/08/22 05:25:00
25207,1193724,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0558,2016/08/26 04:50:00
25208,1193727,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1369,2016/08/25 03:00:00
25209,1193728,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4B,0969,2016/08/23 03:51:00
25210,1193729,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0736,2016/08/24 15:26:00
25211,1193730,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,6,6A,1014,2016/08/27 01:49:00
25212,1193731,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0888,2016/08/27 05:00:00
25213,1193732,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0517,2016/08/24 21:00:00
25214,1193734,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,3,3A,0785,2016/08/26 11:42:00
25215,1193735,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0821,2016/08/24 21:24:59
25216,1193736,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5C,1606,2016/08/25 00:46:00
25217,1193737,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6C,1111,2016/08/26 14:34:00
25218,1193738,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,4,4A,0928,2016/08/26 16:34:59
25219,1194143,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0958,2016/08/29 06:14:00
25220,1193784,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0731,2016/08/27 08:00:59
25221,1193739,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1B,0473,2016/08/27 15:52:00
25222,1193740,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3M,0744,2016/08/25 08:41:00
25223,1193741,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1635,2016/08/27 07:01:00
25224,1193743,7399,121,SAC CITY CODE,12.72.060E POSS ALC W/O PERM,3,3M,0734,2016/08/27 18:51:00
25225,1193744,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0532,2016/08/27 12:14:00
25226,1193745,2501,0,FORGERY,470(D) FORGERY - CHECKS ETC,6,6A,1034,2016/08/27 19:28:00
25227,1193746,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1406,2016/08/26 14:05:00
25228,1193747,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0748,2016/08/26 16:09:59
25229,1193748,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,5,5A,1385,2016/08/27 07:21:00
25230,1193750,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0602,2016/08/27 19:20:00
25231,1193752,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1406,2016/08/25 15:17:00
25232,1193753,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2016/08/28 00:14:59
25233,1193755,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0404,2016/08/25 16:31:59
25234,1193756,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,3,3M,0741,2016/08/26 21:59:59
25235,1193758,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1614,2016/08/25 19:12:59
25236,1193759,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1393,2016/08/25 20:06:59
25237,1193760,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6E,1102,2016/08/26 02:26:00
25238,1193761,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0116,2016/08/26 02:34:00
25239,1193762,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0426,2016/08/26 04:28:59
25240,1193764,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1051,2016/08/26 05:23:59
25241,1193765,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0435,2016/08/26 06:20:00
25242,1193766,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4C,1294,2016/08/28 03:14:00
25243,1193767,3562,01,NARCOTICS,11357(C)HS POSS +28.5GR MARIJ,4,4A,0907,2016/08/28 01:20:00
25244,1193768,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4A,0927,2016/08/26 01:28:00
25245,1193770,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6E,1101,2016/08/28 00:59:59
25246,1193771,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,3,3M,0744,2016/08/28 07:28:59
25247,1193773,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6B,1421,2016/08/28 05:06:59
25248,1193775,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0768,2016/08/27 14:29:59
25249,1193778,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1111,2016/08/25 11:55:00
25250,1193779,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1A,0102,2016/08/25 09:59:59
25251,1193781,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0353,2016/08/03 11:05:00
25252,1193783,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0442,2016/08/26 07:25:00
25253,1193887,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1B,0424,2016/08/24 22:34:59
25254,1194364,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3M,0741,2016/08/31 07:12:59
25255,1194066,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6E,1103,2016/08/30 00:39:00
25256,1193964,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0732,2016/08/28 20:42:59
25257,1193889,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1C,0449,2016/08/28 01:34:59
25258,1194231,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,2,2B,0526,2016/08/31 13:24:00
25259,1194144,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,1,1B,0401,2016/08/30 18:36:00
25260,1194366,2310,0,LARCENY,1708 US THEFT OF MAIL,2,2B,0552,2016/08/25 18:59:59
25261,1193965,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6C,1142,2016/08/29 02:05:00
25262,1194067,2305,1,LARCENY,487(A) GRAND THEFT-CLOUT-UNLOC,1,1C,0418,2016/08/30 00:30:00
25263,1193786,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4A,1204,2016/06/06 08:00:00
25264,1193890,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0841,2016/08/27 01:05:00
25265,1194232,2308,0,LARCENY,484 PC PETTY THEFT/INSIDE,2,2A,0512,2016/08/28 23:29:59
25266,1194145,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,UI,UI,UI,2016/08/31 02:12:00
25267,1194372,7399,28,SAC CITY CODE,9.04.050(A) DRINKING IN PUBLIC,2,2B,0563,2016/08/31 20:51:59
25268,1193966,2399,3,THEFT,485 PC PETTY THFT LOST PROP-M,4,4B,1326,2016/08/29 05:19:00
25269,1194069,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1633,2016/08/28 01:30:00
25270,1193787,2307,1,LARCENY,484 PC-PETTY THEFT-COIN MACHIN,6,6C,1124,2016/08/25 09:49:59
25271,1193892,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2016/08/27 21:35:00
25272,1194233,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0553,2016/08/31 04:06:59
25273,1194146,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,0768,2016/08/30 01:02:00
25274,1194377,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6A,1014,2016/08/31 06:33:59
25275,1193967,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6B,1064,2016/08/21 21:59:59
25276,1193968,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0623,2016/08/27 10:21:59
25277,1193969,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4B,0958,2016/08/28 12:08:00
25278,1193970,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6A,1013,2016/08/28 23:00:00
25279,1193973,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4B,0958,2016/08/28 10:41:59
25280,1193974,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0841,2016/08/27 15:49:59
25281,1193975,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0712,2016/08/28 19:25:00
25282,1193981,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1422,2016/08/28 21:59:59
25283,1193982,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0767,2016/08/29 03:00:00
25284,1193983,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1602,2016/08/27 23:45:00
25285,1193984,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1B,0434,2016/08/29 08:51:00
25286,1193985,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6E,1115,2016/08/29 00:11:00
25287,1193989,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1C,0447,2016/08/29 07:12:59
25288,1193990,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0558,2016/04/29 01:30:00
25289,1193991,2399,40,LARCENY,490.2 GRAND THEFT <$950,2,2B,0553,2016/08/20 01:15:00
25290,1193992,2501,01,FORGERY,476 PC PASS FICTICIOUS CHECK,4,4C,1262,2016/05/27 20:23:00
25291,1193993,2501,01,FORGERY,476 PC PASS FICTICIOUS CHECK,4,4C,1262,2016/05/31 20:42:00
25292,1193995,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,1115,2016/08/28 18:00:00
25293,1194000,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,4,4B,1351,2016/08/27 15:42:00
25294,1194002,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0704,2016/08/29 09:46:00
25295,1194003,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0732,2016/08/29 10:09:59
25296,1194007,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0732,2016/08/29 00:17:00
25297,1194008,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,3,3A,0721,2016/08/28 23:29:00
25298,1194009,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3A,0772,2016/08/27 05:29:59
25299,1194010,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,2,2B,0525,2016/06/08 18:59:59
25300,1194014,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6B,1018,2016/08/28 06:10:00
25301,1194016,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0626,2016/08/18 21:59:59
25302,1194018,2099,3,ARSON,451(C) PC ARSON STRUC/LAND,3,3A,0703,2016/08/30 02:55:00
25303,1194019,5309,02,PUBLIC PEACE,653X(A) MISUSE 911 EMERGENCY,5,5C,1654,2016/08/29 12:45:00
25304,1194023,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0505,2016/08/29 20:10:00
25305,1194024,2501,01,FORGERY,476 PC PASS FICTICIOUS CHECK,2,2C,0606,2016/08/29 19:31:00
25306,1194032,7399,69,SAC CITY CODE,12.72.090 SCC IN PK AFTER HRS,2,2A,0509,2016/08/19 05:13:59
25307,1194034,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5B,1621,2016/08/26 03:59:59
25308,1194035,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1A,0106,2016/08/27 03:00:00
25309,1194036,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,0877,2016/08/23 20:55:59
25310,1194039,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1114,2016/08/27 15:59:59
25311,1194040,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0564,2016/08/29 00:40:00
25312,1194041,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6E,0898,2016/08/26 00:40:00
25313,1194044,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,4,4B,1336,2016/08/29 08:32:00
25314,1194046,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6E,0876,2016/08/29 14:29:00
25315,1194049,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0888,2016/08/29 23:00:00
25316,1194054,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3A,0704,2016/08/29 20:12:00
25317,1194055,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6B,1401,2016/08/29 21:01:59
25318,1194058,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0605,2016/07/01 00:48:00
25319,1194059,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1C,0449,2016/08/29 22:06:59
25320,1194060,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0553,2016/08/29 22:08:00
25321,1194065,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6A,1014,2016/08/27 01:12:00
25322,1193788,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0811,2016/08/23 15:59:59
25323,1193789,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2016/08/26 21:00:00
25324,1194234,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0604,2016/08/31 01:01:00
25325,1194070,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1607,2016/08/28 13:09:59
25326,1194147,0999,1,HOMICIDE,187(A) HOMICIDE,5,5B,1369,2016/08/31 02:31:00
25327,1193893,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2016/08/27 22:05:59
25328,1194382,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4B,0976,2016/08/30 12:35:00
